batch_size,max_epochs,error_decrease_tolerance,patience,min_epochs,learning_rate,lambda_tikhonov,alpha_momentum,metrics,collect_data,collect_data_batch,verbose,topology,validation_error_mean,validation_error_variance
       -0.23098534, -0.2423828 , -0.31011816, -0.1873904 , -0.16369418,
       -0.35602104, -0.32735973, -0.2811588 , -0.27192979, -0.10035488,
       -0.28275009, -0.31779426, -0.17217234]), array([-0.84576891, -0.40605354, -0.33653234, -0.12419867, -0.16044901,
       -0.24315676, -0.25429969, -0.32764598, -0.20180031, -0.1821901 ,
       -0.36752498, -0.36628008, -0.27832017, -0.30882084, -0.11673936,
       -0.30864948, -0.33969669, -0.1747572 ]), array([-0.88357142, -0.42665885, -0.35377298, -0.13168852, -0.17159756,
       -0.25341265, -0.26323472, -0.34368101, -0.21093136, -0.19488298,
       -0.37671676, -0.39493795, -0.28079829, -0.33572824, -0.12521609,
       -0.33125892, -0.3539826 , -0.1756739 ]), array([-0.92259566, -0.44738961, -0.37210445, -0.14046122, -0.18554906,
       -0.26444201, -0.26852886, -0.36045917, -0.22308112, -0.2050287 ,
       -0.37688871, -0.43383147, -0.26099168, -0.37179214, -0.14803529,
       -0.35671399, -0.37560142, -0.16763259]), array([-0.90711015, -0.43854184, -0.36551012, -0.13486797, -0.18321162,
       -0.260128  , -0.26531483, -0.3544149 , -0.21680814, -0.20191687,
       -0.36449701, -0.43078476, -0.25341074, -0.36753869, -0.14444386,
       -0.35506748, -0.36648108, -0.16292347]), array([-0.94644346, -0.46042413, -0.38300451, -0.13942743, -0.19335795,
       -0.27341244, -0.27668467, -0.36738846, -0.22973937, -0.21540179,
       -0.38521213, -0.44945003, -0.26191403, -0.39121429, -0.15165792,
       -0.37248087, -0.37861719, -0.1727168 ]), array([-0.91191602, -0.4443809 , -0.36455825, -0.13320838, -0.18526418,
       -0.26406477, -0.26584113, -0.35813654, -0.21841002, -0.20150494,
       -0.36609946, -0.43407642, -0.24823819, -0.37905066, -0.14302213,
       -0.35633704, -0.37052374, -0.16243497]), array([-0.9317472 , -0.45385651, -0.37495717, -0.1383964 , -0.19116115,
       -0.26813573, -0.27054311, -0.36556854, -0.22137874, -0.21099175,
       -0.37159146, -0.44846265, -0.25406786, -0.38911061, -0.1470233 ,
       -0.36584585, -0.37630915, -0.16698146]), array([-0.95436419, -0.46570581, -0.3857682 , -0.14369524, -0.19692467,
       -0.27349483, -0.27676538, -0.37510343, -0.22648362, -0.21902531,
       -0.38005416, -0.46266395, -0.25959213, -0.40247128, -0.15081493,
       -0.37980272, -0.38228565, -0.1696746 ]), array([-0.99475799, -0.48703192, -0.40487379, -0.15497937, -0.20825671,
       -0.28360327, -0.28445794, -0.3913971 , -0.23926589, -0.23039242,
       -0.39212487, -0.49102817, -0.25860696, -0.42517467, -0.16954264,
       -0.40086536, -0.40019063, -0.17110911]), array([-0.9954796 , -0.48566981, -0.40700081, -0.15295271, -0.20939901,
       -0.28386326, -0.28583064, -0.38968699, -0.24095457, -0.23119175,
       -0.38699211, -0.49692952, -0.25177132, -0.4298144 , -0.1725197 ,
       -0.40644661, -0.39774625, -0.16870335]), array([-1.03259263, -0.50742468, -0.42240224, -0.15700573, -0.21945288,
       -0.29654922, -0.29617753, -0.40114238, -0.25325826, -0.24460196,
       -0.40498168, -0.51609994, -0.26051619, -0.44954117, -0.1812206 ,
       -0.42001666, -0.41422007, -0.17578203]), array([-0.97071734, -0.47509343, -0.39289606, -0.14289914, -0.20557797,
       -0.28131387, -0.27754246, -0.38082258, -0.23403824, -0.22231571,
       -0.36911877, -0.49012864, -0.22779553, -0.43376471, -0.16789449,
       -0.39187527, -0.3964    , -0.15987652]), array([-0.98284528, -0.48032354, -0.39983714, -0.14530104, -0.21042787,
       -0.28332609, -0.28043305, -0.3856303 , -0.23462988, -0.2291005 ,
       -0.37058017, -0.5008421 , -0.23103113, -0.44018731, -0.17042369,
       -0.40190461, -0.39869313, -0.15969148]), array([-1.01264438, -0.4962223 , -0.4137807 , -0.15157907, -0.21788593,
       -0.29086695, -0.28898186, -0.39692578, -0.24277634, -0.23951384,
       -0.384169  , -0.51709927, -0.23967451, -0.45536568, -0.17646048,
       -0.4179111 , -0.40816618, -0.16402053]), array([-1.03657412, -0.50855146, -0.42541909, -0.15897582, -0.22461401,
       -0.29732119, -0.29235586, -0.40663323, -0.25088046, -0.24568116,
       -0.38809153, -0.53714751, -0.23338858, -0.47042096, -0.19167286,
       -0.43039051, -0.42050861, -0.16313674]), array([-1.02049225, -0.49954783, -0.41838404, -0.15352734, -0.2222036 ,
       -0.29230523, -0.28917549, -0.399828  , -0.24371141, -0.24362972,
       -0.37172904, -0.537475  , -0.22042212, -0.46738155, -0.19165626,
       -0.42919029, -0.41188456, -0.15688863]), array([-1.06039315, -0.52188804, -0.43598791, -0.1577735 , -0.23296963,
       -0.30608557, -0.30031051, -0.41277747, -0.25739356, -0.25695513,
       -0.39195927, -0.55719253, -0.22831866, -0.49178409, -0.19931745,
       -0.44668017, -0.42522889, -0.1659648 ]), array([-0.98938022, -0.48365845, -0.40324233, -0.13948527, -0.21772908,
       -0.29078285, -0.27815238, -0.38919639, -0.23614491, -0.23082102,
       -0.34586881, -0.53231103, -0.18498818, -0.47882756, -0.18464347,
       -0.41197336, -0.40918262, -0.14571325]), array([-0.9969593 , -0.48653346, -0.40798954, -0.14069465, -0.22174879,
       -0.29125966, -0.28005218, -0.39284729, -0.23410488, -0.23684531,
       -0.34494096, -0.54086477, -0.18646888, -0.4828643 , -0.18676443,
       -0.42209855, -0.40842377, -0.14393547]), array([-1.03226165, -0.5053338 , -0.42453467, -0.14811442, -0.23045191,
       -0.30012974, -0.29038817, -0.40576452, -0.24421217, -0.24917919,
       -0.36205727, -0.5590976 , -0.19717689, -0.5000709 , -0.19421146,
       -0.44081952, -0.4193379 , -0.14961218]), array([-1.05747692, -0.51829075, -0.43683071, -0.15626449, -0.23734915,
       -0.3068217 , -0.29388743, -0.41582423, -0.25311046, -0.25548549,
       -0.36637223, -0.58003883, -0.18992302, -0.5157735 , -0.21102986,
       -0.45377126, -0.43267272, -0.14854918]), array([-1.0441983 , -0.51010862, -0.4317773 , -0.15067537, -0.23569377,
       -0.30320128, -0.29150032, -0.41036888, -0.24689141, -0.25393728,
       -0.35079771, -0.58238149, -0.17569543, -0.51559927, -0.21221232,
       -0.45512981, -0.42342566, -0.14316853]), array([-1.08892371, -0.53529372, -0.45136067, -0.1551626 , -0.24783832,
       -0.31896739, -0.3038544 , -0.42460293, -0.26230552, -0.26907053,
       -0.37217287, -0.60577848, -0.18402458, -0.54279814, -0.22146892,
       -0.47439091, -0.43971015, -0.15235781]), array([-0.99520083, -0.48438628, -0.40858291, -0.13038499, -0.22793922,
       -0.29876429, -0.27503458, -0.39342027, -0.23391193, -0.23497288,
       -0.30874896, -0.57552039, -0.12305476, -0.52739245, -0.20417337,
       -0.43091701, -0.41832884, -0.12349842]), array([-0.99858388, -0.4849854 , -0.41140987, -0.13042987, -0.23142469,
       -0.29770645, -0.27597167, -0.39590288, -0.22873162, -0.24110957,
       -0.30464844, -0.58305065, -0.12333475, -0.52938803, -0.20534002,
       -0.44018847, -0.41578804, -0.12016027]), array([-1.03819335, -0.50562618, -0.43042159, -0.13910503, -0.24093728,
       -0.30755872, -0.28756767, -0.41030923, -0.24041157, -0.25468865,
       -0.3245689 , -0.60278633, -0.13620213, -0.54768402, -0.21384528,
       -0.46140043, -0.4271224 , -0.12723286]), array([-1.08176099, -0.52896559, -0.45068744, -0.15225055, -0.25171764,
       -0.31835463, -0.29643674, -0.42753367, -0.25536409, -0.26612824,
       -0.34073668, -0.63022702, -0.139192  , -0.56717579, -0.23498302,
       -0.4853899 , -0.4441863 , -0.12975539]), array([-1.07469472, -0.52365995, -0.4489698 , -0.14760439, -0.24976242,
       -0.3177985 , -0.29655449, -0.42418887, -0.25273073, -0.26509601,
       -0.33007822, -0.63386586, -0.12299595, -0.56974582, -0.24160188,
       -0.49020304, -0.43340377, -0.12866796]), array([-1.11607867, -0.54847254, -0.46558412, -0.14980856, -0.26205875,
       -0.33326818, -0.30799477, -0.43574968, -0.26812029, -0.27958545,
       -0.3477012 , -0.65767345, -0.12960068, -0.59487442, -0.25131157,
       -0.50472089, -0.45661228, -0.13233499]), array([-0.98306833, -0.47483098, -0.40625292, -0.11364112, -0.23372188,
       -0.30479722, -0.2679829 , -0.3903899 , -0.22804152, -0.23206251,
       -0.25690037, -0.61550472, -0.0385162 , -0.57274329, -0.23156853,
       -0.44774031, -0.4228803 , -0.09004546]), array([-0.99478755, -0.47988767, -0.41295839, -0.11573236, -0.23869905,
       -0.30515604, -0.27230138, -0.39558124, -0.22519075, -0.24149697,
       -0.25719462, -0.62697628, -0.04180792, -0.57605593, -0.23674242,
       -0.46402185, -0.42129886, -0.08707402]), array([-1.04594653, -0.50687761, -0.43717034, -0.12755404, -0.25029882,
       -0.31872237, -0.28649906, -0.41392908, -0.24001044, -0.25954421,
       -0.28276355, -0.6526129 , -0.06022939, -0.5964572 , -0.24913768,
       -0.48779796, -0.43747804, -0.09828713]), array([-1.08430366, -0.52706053, -0.45538208, -0.13955898, -0.25933593,
       -0.32803823, -0.29452144, -0.42856116, -0.25335559, -0.2699729 ,
       -0.29532767, -0.67844663, -0.06240462, -0.61210731, -0.26972108,
       -0.51104095, -0.45166594, -0.09922162]), array([-1.06900631, -0.51861543, -0.44857271, -0.13371611, -0.2551581 ,
       -0.32447253, -0.29283694, -0.42248875, -0.24600234, -0.26815694,
       -0.2787026 , -0.67982088, -0.04019373, -0.61009103, -0.27870986,
       -0.51408094, -0.43746137, -0.09509827]), array([-1.12792308, -0.55184583, -0.47430195, -0.13898698, -0.2711547 ,
       -0.34682061, -0.3081646 , -0.43957075, -0.26695159, -0.28909819,
       -0.30496137, -0.7125254 , -0.05215178, -0.64386989, -0.29194866,
       -0.53408699, -0.46404145, -0.10743832]), array([-0.96716813, -0.46171823, -0.40371208, -0.09383826, -0.23835296,
       -0.3121653 , -0.26003855, -0.38536952, -0.21814328, -0.23140151,
       -0.19006003, -0.66671246,  0.06185604, -0.62124931, -0.26787367,
       -0.46342238, -0.43149209, -0.04990557]), array([-0.97589049, -0.46487614, -0.40931936, -0.09511327, -0.24398697,
       -0.31036039, -0.26368323, -0.3885834 , -0.21216096, -0.24294799,
       -0.18551216, -0.68002916,  0.05890489, -0.62297573, -0.27197735,
       -0.48008401, -0.43058335, -0.04288446]), array([-1.02411   , -0.49034313, -0.43211469, -0.1079629 , -0.25380716,
       -0.32174404, -0.27787568, -0.40718924, -0.22532578, -0.25945248,
       -0.21163572, -0.70217157,  0.04359234, -0.64177228, -0.28614662,
       -0.50821114, -0.44039136, -0.05317822]), array([-1.10254885, -0.53266886, -0.46826525, -0.13106839, -0.27209996,
       -0.34049475, -0.29618864, -0.43629972, -0.25205999, -0.28209531,
       -0.25093757, -0.74134919,  0.01890031, -0.67013834, -0.31157888,
       -0.54901615, -0.46553078, -0.06568087]), array([-1.09426471, -0.52645029, -0.46624246, -0.12528647, -0.26814239,
       -0.34145054, -0.29671458, -0.43262079, -0.25026006, -0.27934565,
       -0.23957894, -0.74447009,  0.04359314, -0.67416099, -0.32402374,
       -0.55360011, -0.4529121 , -0.06544084]), array([-1.16885993, -0.56759414, -0.49973659, -0.13085949, -0.28857977,
       -0.37303048, -0.31374586, -0.45242904, -0.27673181, -0.30771645,
       -0.26891481, -0.78977585,  0.02395026, -0.7161995 , -0.33699636,
       -0.57339367, -0.48764275, -0.08552125]), array([-0.94878638, -0.44651389, -0.40078069, -0.06963758, -0.2428711 ,
       -0.32218901, -0.25146742, -0.37986933, -0.20840212, -0.22858092,
       -0.11075179, -0.7279059 ,  0.18618394, -0.68293633, -0.31247109,
       -0.49069784, -0.44211229,  0.0063178 ]), array([-0.96425887, -0.44966465, -0.41314515, -0.07169562, -0.25073917,
       -0.32189412, -0.25733507, -0.3841603 , -0.20205275, -0.24616734,
       -0.10467901, -0.74949753,  0.17189701, -0.68680125, -0.30985049,
       -0.50112136, -0.44773287,  0.00688001]), array([-1.00597462e+00, -4.70567449e-01, -4.34000801e-01, -8.50343777e-02,
       -2.59535452e-01, -3.27852039e-01, -2.70984202e-01, -4.02174930e-01,
       -2.13215891e-01, -2.58760841e-01, -1.28164506e-01, -7.67774125e-01,
        1.53305564e-01, -7.01355006e-01, -3.18479759e-01, -5.33226129e-01,
       -4.51319766e-01,  8.46551773e-04]), array([-1.11818222, -0.53056359, -0.48624962, -0.11720168, -0.28278744,
       -0.35699984, -0.29864777, -0.44272131, -0.24746932, -0.29621719,
       -0.18870241, -0.81948436,  0.09646531, -0.72852392, -0.34672955,
       -0.59195596, -0.46910896, -0.03485024]), array([-1.09203935, -0.5185957 , -0.4721173 , -0.11069935, -0.27500652,
       -0.34943606, -0.29437824, -0.43286258, -0.23746921, -0.28998863,
       -0.16876603, -0.81332416,  0.12830086, -0.72098567, -0.36001916,
       -0.59268048, -0.45230621, -0.02479496]), array([-1.12825802, -0.54017639, -0.48679794, -0.11306977, -0.284108  ,
       -0.36630143, -0.30228596, -0.4432495 , -0.25017707, -0.30316797,
       -0.18094063, -0.83741452,  0.12945903, -0.742358  , -0.37608233,
       -0.60286365, -0.47321568, -0.02993037]), array([-0.98203015, -0.45520216, -0.42558161, -0.06948603, -0.25297064,
       -0.33596466, -0.26113899, -0.39152603, -0.20683664, -0.2520525 ,
       -0.06491564, -0.80725212,  0.24656828, -0.72264475, -0.36672827,
       -0.54339156, -0.45076376,  0.0343653 ]), array([-0.9876506 , -0.4527038 , -0.43374305, -0.06911253, -0.25551057,
       -0.33441965, -0.26616432, -0.39155484, -0.20070072, -0.26383547,
       -0.05408753, -0.82374694,  0.2427325 , -0.71915963, -0.37205666,
       -0.54173231, -0.45630417,  0.03261665]), array([-1.01546931, -0.46662339, -0.44768476, -0.07702422, -0.26052279,
       -0.33896592, -0.27653913, -0.40191178, -0.20952342, -0.27252991,
       -0.06964127, -0.83605813,  0.22982401, -0.72228593, -0.38389917,
       -0.55532089, -0.46317439,  0.02524738]), array([-1.07675898e+00, -4.97894607e-01, -4.77740481e-01, -9.50633708e-02,
       -2.72184339e-01, -3.54517698e-01, -2.92599313e-01, -4.22136118e-01,
       -2.32015105e-01, -2.91152005e-01, -1.01626550e-01, -8.65402957e-01,
        2.06148905e-01, -7.25340421e-01, -4.18510483e-01, -5.99332076e-01,
       -4.55603513e-01,  3.89835132e-04]), array([-1.06517856, -0.49257203, -0.47152521, -0.09089131, -0.2673797 ,
       -0.3517865 , -0.29275306, -0.4192409 , -0.22695378, -0.28758346,
       -0.09414807, -0.86134721,  0.23035576, -0.72532381, -0.43121206,
       -0.61276113, -0.43209679,  0.00188324]), array([-1.16691909, -0.54642543, -0.51945488, -0.10260376, -0.29312418,
       -0.396387  , -0.31246241, -0.447297  , -0.26143667, -0.32684032,
       -0.13956232, -0.91771966,  0.20003019, -0.78046312, -0.44754623,
       -0.63502372, -0.46608877, -0.04361207]), array([-0.88621532, -0.38527513, -0.39993864, -0.0215888 , -0.23650703,
       -0.3296528 , -0.23614792, -0.35145517, -0.17501844, -0.228445  ,
        0.06869883, -0.84531743,  0.4035481 , -0.74025664, -0.41061803,
       -0.5195926 , -0.42697995,  0.08254359]), array([-0.96131727, -0.40964841, -0.45070982, -0.03892222, -0.2546234 ,
       -0.34537363, -0.26010548, -0.37707658, -0.18651335, -0.2664859 ,
        0.04215108, -0.89391776,  0.35147342, -0.75729672, -0.41666368,
       -0.54127071, -0.43879162,  0.04092208]), array([-1.03113311, -0.44040482, -0.48981176, -0.05957756, -0.27034244,
       -0.3582747 , -0.28067209, -0.40345034, -0.2062458 , -0.29025078,
        0.00190055, -0.92352919,  0.30395933, -0.7761046 , -0.420216  ,
       -0.57560725, -0.43991338,  0.00655519]), array([-1.1612441 , -0.50735362, -0.55301112, -0.09659101, -0.29696149,
       -0.39045916, -0.31498906, -0.44920393, -0.2442642 , -0.33663809,
       -0.07046105, -0.98131891,  0.22645251, -0.80050391, -0.44847197,
       -0.63504474, -0.45263207, -0.05140778]), array([-1.12819612, -0.49226923, -0.53509   , -0.08902671, -0.28791085,
       -0.3807309 , -0.30831048, -0.43762738, -0.231914  , -0.32757206,
       -0.04889517, -0.9698829 ,  0.25860624, -0.7894395 , -0.45870054,
       -0.63457229, -0.43358304, -0.03789061]), array([-1.1472275 , -0.50615516, -0.5402779 , -0.08884396, -0.29274605,
       -0.3903248 , -0.3131217 , -0.44256021, -0.23944161, -0.33419819,
       -0.0559076 , -0.98194791,  0.26743446, -0.80269479, -0.47336321,
       -0.64407555, -0.44799151, -0.03301958]), array([-1.03873949, -0.43857046, -0.49941171, -0.05518511, -0.26823035,
       -0.36990663, -0.28324932, -0.40349722, -0.20546445, -0.29879859,
        0.03600428, -0.96541207,  0.3465289 , -0.78728761, -0.45942787,
       -0.59362718, -0.4333367 ,  0.01035709]), array([-1.03651102, -0.43543194, -0.50036418, -0.05366657, -0.2676843 ,
       -0.36788747, -0.28513077, -0.40189297, -0.19871355, -0.30498041,
        0.0434773 , -0.97070264,  0.3475104 , -0.78226454, -0.46326231,
       -0.58815627, -0.43664831,  0.01041695]), array([-1.06395623, -0.45042964, -0.51285409, -0.06081124, -0.27371332,
       -0.37288454, -0.29443138, -0.41149364, -0.20962141, -0.31197221,
        0.02522224, -0.9799388 ,  0.33670234, -0.78892964, -0.47329266,
       -0.60512504, -0.44078195,  0.00406483]), array([-1.09553501, -0.46828005, -0.52661953, -0.07155049, -0.2785049 ,
       -0.37995464, -0.30343211, -0.42158319, -0.22313777, -0.31999328,
        0.01079798, -0.99713356,  0.3306299 , -0.78201924, -0.50576039,
       -0.63744238, -0.43290359, -0.00308311]), array([-1.07615865, -0.45824192, -0.51732367, -0.06609409, -0.27244111,
       -0.37405896, -0.30149776, -0.41558515, -0.21322664, -0.31658116,
        0.02476343, -0.99176861,  0.34794592, -0.77576632, -0.51001122,
       -0.64042687, -0.41171443, -0.00192072]), array([-1.12795715e+00, -4.87301725e-01, -5.40104715e-01, -7.08068486e-02,
       -2.86221009e-01, -3.96861874e-01, -3.12026819e-01, -4.29606099e-01,
       -2.32688670e-01, -3.34951735e-01,  3.90383432e-04, -1.01924002e+00,
        3.36772139e-01, -8.05192224e-01, -5.21268274e-01, -6.55985079e-01,
       -4.29545523e-01, -2.03392306e-02]), array([-0.94730309, -0.37582374, -0.47096567, -0.02036286, -0.24787959,
       -0.35709638, -0.25994651, -0.36601807, -0.17709918, -0.27352333,
        0.14461863, -0.98285439,  0.46623242, -0.78025567, -0.49506198,
       -0.56881696, -0.40423124,  0.04782429]), array([-0.97762687, -0.38167969, -0.49547583, -0.02498126, -0.25456523,
       -0.36236588, -0.27372286, -0.37386245, -0.17837624, -0.29478068,
        0.14053888, -1.00914434,  0.44429817, -0.78384198, -0.49992339,
       -0.57200433, -0.41127463,  0.02772198]), array([-1.02203198, -0.40139522, -0.52020769, -0.0371141 , -0.26463696,
       -0.37069232, -0.28762305, -0.3907897 , -0.19295666, -0.30773311,
        0.11192029, -1.02497675,  0.41172902, -0.79217643, -0.50348305,
       -0.5921496 , -0.41092905,  0.00310726]), array([-1.09275445, -0.43739639, -0.55496599, -0.05533717, -0.27961825,
       -0.38700111, -0.3088552 , -0.41436646, -0.21597159, -0.33191198,
        0.06986793, -1.05368701,  0.36795514, -0.79621031, -0.52644863,
       -0.63354567, -0.40721631, -0.02994   ]), array([-1.05066929, -0.41364101, -0.53667847, -0.04208468, -0.26927072,
       -0.37873442, -0.29866283, -0.40398039, -0.19604961, -0.3201898 ,
        0.09339182, -1.03517159,  0.38729607, -0.7848882 , -0.51508463,
       -0.62185153, -0.37959706, -0.02717751]), array([-1.10184537, -0.44257659, -0.55896121, -0.0460376 , -0.28516589,
       -0.39693595, -0.31181534, -0.41595313, -0.21848609, -0.33701157,
        0.06190767, -1.05490935,  0.36665173, -0.81504264, -0.51552002,
       -0.64371273, -0.39114269, -0.04495604]), array([-1.00407761, -0.38300372, -0.52080327, -0.02105771, -0.26192592,
       -0.37357726, -0.28564894, -0.3832561 , -0.18357429, -0.30690068,
        0.14064862, -1.03592264,  0.41645678, -0.78332674, -0.49932402,
       -0.60848863, -0.36764807, -0.00591511]), array([-1.02230015, -0.38707913, -0.53499261, -0.02340213, -0.26693536,
       -0.3774975 , -0.29262343, -0.39015495, -0.18311207, -0.31874146,
        0.13377328, -1.04731565,  0.40142268, -0.78984038, -0.49605686,
       -0.60937099, -0.36659912, -0.02431352]), array([-1.05122326, -0.39954909, -0.55148794, -0.03070217, -0.27476488,
       -0.38269862, -0.30124189, -0.40105048, -0.19323869, -0.32669725,
        0.11635819, -1.05886945,  0.38039614, -0.79850937, -0.49534245,
       -0.62309989, -0.36558927, -0.04052684]), array([-1.10681248, -0.429552  , -0.57711117, -0.04611653, -0.28740188,
       -0.3934406 , -0.31806054, -0.4179935 , -0.21408856, -0.34454157,
        0.08538299, -1.08352351,  0.35831116, -0.80333906, -0.52406776,
       -0.66472609, -0.3631029 , -0.05698435]), array([-1.07165539, -0.40912769, -0.56242054, -0.03503494, -0.27793548,
       -0.38630364, -0.3106144 , -0.40903598, -0.19699594, -0.33548941,
        0.10580242, -1.06883159,  0.3720966 , -0.7920392 , -0.51405393,
       -0.65351142, -0.33911359, -0.05704049]), array([-1.11304349, -0.43298503, -0.57999345, -0.03760669, -0.29109288,
       -0.40177309, -0.32082992, -0.41873784, -0.21542391, -0.34880248,
        0.0805285 , -1.08499151,  0.35478383, -0.81648912, -0.51373729,
       -0.66907808, -0.35057416, -0.07141061]), array([-1.02047369, -0.3751666 , -0.54527894, -0.01366366, -0.26918833,
       -0.3803287 , -0.29557482, -0.38771857, -0.18228131, -0.32044246,
        0.15535056, -1.06728377,  0.40189919, -0.78847222, -0.49635046,
       -0.63339603, -0.32754599, -0.03755914]), array([-1.03721548, -0.37992603, -0.5573034 , -0.01577665, -0.27360713,
       -0.38401431, -0.3021252 , -0.39438277, -0.18209162, -0.33076448,
        0.14747653, -1.07619721,  0.38760887, -0.79353859, -0.49379345,
       -0.63501377, -0.32661834, -0.05362008]), array([-1.06232131, -0.39079896, -0.57157839, -0.02186316, -0.28073892,
       -0.38855503, -0.30949797, -0.40392999, -0.19131759, -0.33715182,
        0.1318004 , -1.08567259,  0.36834173, -0.80094893, -0.49227968,
       -0.64602255, -0.32572071, -0.06862401]), array([-1.10809726, -0.41606008, -0.59213004, -0.03451546, -0.2910958 ,
       -0.39684851, -0.32399398, -0.4174186 , -0.2090912 , -0.35171343,
        0.10518029, -1.10486837,  0.34954635, -0.80301046, -0.51724935,
       -0.68219813, -0.32240535, -0.08154783]), array([-1.07725053, -0.39787654, -0.57950891, -0.02505752, -0.28224959,
       -0.38996782, -0.31835804, -0.40930985, -0.19367768, -0.34444363,
        0.12435348, -1.09324047,  0.36101769, -0.79169649, -0.50924576,
       -0.67196431, -0.30079744, -0.08255207]), array([-1.11497145, -0.41999696, -0.59515145, -0.02793483, -0.29400518,
       -0.40414539, -0.32729443, -0.41840931, -0.21028399, -0.35651344,
        0.10143962, -1.10809315,  0.34606727, -0.81303437, -0.51073618,
       -0.68477748, -0.31293942, -0.09532707]), array([-1.02740227, -0.36347595, -0.56414004, -0.0056674 , -0.2734166 ,
       -0.38390968, -0.30283965, -0.388225  , -0.17917735, -0.330283  ,
        0.1733781 , -1.09250234,  0.39237455, -0.78857073, -0.49398848,
       -0.64613768, -0.29229216, -0.06705302]), array([-1.04484707, -0.36968967, -0.57541314, -0.00809938, -0.27761493,
       -0.3879049 , -0.30968484, -0.39527151, -0.17970149, -0.34021177,
        0.16393263, -1.10054726,  0.37794931, -0.7929042 , -0.49273234,
       -0.64872608, -0.29281131, -0.08139951]), array([-1.06816236, -0.38017208, -0.58828801, -0.0137485 , -0.28422849,
       -0.39195268, -0.31671558, -0.40431692, -0.18847813, -0.34575959,
        0.14891602, -1.1088915 ,  0.36003954, -0.79958313, -0.49151667,
       -0.65871738, -0.29265982, -0.09488421]), array([-1.11006496, -0.40409299, -0.60630641, -0.0254903 , -0.29336669,
       -0.39939097, -0.33032256, -0.41672495, -0.20482848, -0.35895154,
        0.1239111 , -1.12582903,  0.34253773, -0.79988544, -0.51566566,
       -0.69243573, -0.28942139, -0.10631496]), array([-1.08093761, -0.38691344, -0.59440058, -0.01689401, -0.28478134,
       -0.39249073, -0.32530297, -0.40893147, -0.19009835, -0.35240234,
